NAME,median_household_income,median_earnings,state,public use microdata area,state_fips,puma_code,puma_full_id
"Barren River Area Development District (Central)--Warren County PUMA, Kentucky",54325.0,27184.0,21,00500,21,00500,2100500
"KIPDA Area Development District (West)--Louisville/Jefferson County (Southeast) PUMA, Kentucky",73185.0,42852.0,21,01704,21,01704,2101704
"KIPDA Area Development District (West)--Louisville/Jefferson County (South Central) PUMA, Kentucky",55954.0,33067.0,21,01705,21,01705,2101705
"KIPDA Area Development District (West)--Louisville/Jefferson County (Northeast) PUMA, Kentucky",86812.0,50166.0,21,01703,21,01703,2101703
"KIPDA Area Development District (West)--Louisville/Jefferson County (North Central) PUMA, Kentucky",63544.0,41503.0,21,01702,21,01702,2101702
"KIPDA Area Development District (West)--Louisville/Jefferson County (Northwest) PUMA, Kentucky",31310.0,21829.0,21,01701,21,01701,2101701
"KIPDA Area Development District (West)--Louisville/Jefferson County (Southwest) PUMA, Kentucky",51212.0,31940.0,21,01706,21,01706,2101706
"Lake Cumberland Area Development District (West) PUMA, Kentucky",40219.0,25953.0,21,00600,21,00600,2100600
"Big Sandy Area Development District PUMA, Kentucky",35052.0,28462.0,21,01100,21,01100,2101100
"Lake Cumberland Area Development District (East) PUMA, Kentucky",37677.0,27039.0,21,00700,21,00700,2100700
"Bluegrass Area Development District (West) PUMA, Kentucky",58309.0,33387.0,21,02000,21,02000,2102000
"Barren River Area Development District (Outer) PUMA, Kentucky",43484.0,28953.0,21,00400,21,00400,2100400
"Lincoln Trail Area Development District (East) PUMA, Kentucky",56883.0,34647.0,21,01200,21,01200,2101200
"Cumberland Valley Area Development District (South) PUMA, Kentucky",31714.0,24459.0,21,00900,21,00900,2100900
"Kentucky River Area Development District PUMA, Kentucky",32732.0,27186.0,21,01000,21,01000,2101000
"FIVCO Area Development District PUMA, Kentucky",46638.0,29377.0,21,02800,21,02800,2102800
"KIPDA Area Development District (Northeast) PUMA, Kentucky",76529.0,38584.0,21,01800,21,01800,2101800
"Tipton, Fayette & Lauderdale Counties PUMA; Tennessee",57837.0,35637.0,47,03100,47,03100,4703100
"Roane, Loudon & Monroe Counties--Oak Ridge City (West) PUMA; Tennessee",54380.0,31298.0,47,01800,47,01800,4701800
"Memphis City (Central Midtown) PUMA, Tennessee",46009.0,31195.0,47,03202,47,03202,4703202
"Memphis (North) & Bartlett (Southwest) Cities PUMA, Tennessee",40226.0,27292.0,47,03203,47,03203,4703203
"Memphis City (Southeast) PUMA, Tennessee",44742.0,29194.0,47,03207,47,03207,4703207
"Memphis (East), Lakeland Cities & Arlington Town (South) PUMA; Tennessee",69483.0,39910.0,47,03205,47,03205,4703205
"Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park PUMA, California",122334.0,57142.0,06,08511,06,08511,0608511
"Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities PUMA, California",141105.0,72448.0,06,08503,06,08503,0608503
"Santa Clara County (Central)--San Jose City (Central) PUMA, California",100707.0,46149.0,06,08510,06,08510,0608510
"Santa Clara County (Central)--San Jose City (Northwest) PUMA, California",94631.0,43768.0,06,08509,06,08509,0608509
"Monterey (South & East) & San Benito Counties PUMA, California",74196.0,30059.0,06,05303,06,05303,0605303
"Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUMA; California",86760.0,38660.0,06,05301,06,05301,0605301
"Monterey County (Northeast)--Salinas City PUMA, California",69515.0,29268.0,06,05302,06,05302,0605302
"San Francisco County (North & West)--Richmond District PUMA, California",119420.0,72459.0,06,07501,06,07501,0607501
"San Francisco County (South Central)--Sunset District (South) PUMA, California",120121.0,51407.0,06,07506,06,07506,0607506
"San Francisco County (Central)--Sunset District (North) PUMA, California",125189.0,63520.0,06,07505,06,07505,0607505
"San Francisco County (Central)--Inner Mission & Castro PUMA, California",156961.0,86921.0,06,07504,06,07504,0607504
"San Francisco County (North & East)--North Beach & Chinatown PUMA, California",126109.0,85502.0,06,07502,06,07502,0607502
"San Francisco County (South Central)--Bayview & Hunters Point PUMA, California",82372.0,38128.0,06,07507,06,07507,0607507
"Florence & Darlington Counties--Florence City PUMA, South Carolina",45037.0,30330.0,45,00900,45,00900,4500900
"Northwest Missouri PUMA, Missouri",48013.0,28996.0,29,00100,29,00100,2900100
"Buchanan, Andrew & DeKalb Counties PUMA; Missouri",53377.0,31879.0,29,00200,29,00200,2900200
"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA; Missouri",59477.0,31420.0,29,00800,29,00800,2900800
"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties PUMA; Missouri",39196.0,27551.0,29,02300,29,02300,2902300
"Phelps, Crawford, Dent, Gasconade & Maries Counties PUMA; Missouri",45827.0,28955.0,29,01500,29,01500,2901500
"Northeast Missouri PUMA, Missouri",47026.0,27445.0,29,00300,29,00300,2900300
"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties PUMA; Missouri",37284.0,25239.0,29,02500,29,02500,2902500
"Platte County PUMA, Missouri",78698.0,41955.0,29,00903,29,00903,2900903
"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties PUMA; Missouri",43322.0,27253.0,29,01200,29,01200,2901200
"Cole, Callaway, Moniteau & Osage Counties PUMA; Missouri",60586.0,34041.0,29,00500,29,00500,2900500
"Taney, Barry, Stone & McDonald Counties PUMA; Missouri",47685.0,26583.0,29,02700,29,02700,2902700
"St. Francois, Washington, Perry & Ste. Genevieve Counties PUMA; Missouri",49564.0,30003.0,29,02100,29,02100,2902100
"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties PUMA; Missouri",50422.0,30165.0,29,00700,29,00700,2900700
"Boone County PUMA, Missouri",58740.0,30953.0,29,00600,29,00600,2900600
"Cass & Bates Counties PUMA, Missouri",68822.0,38351.0,29,01100,29,01100,2901100
"Cape Girardeau, Scott & Bollinger Counties PUMA; Missouri",50808.0,29148.0,29,02200,29,02200,2902200
"Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties PUMA; Missouri",41210.0,25687.0,29,02400,29,02400,2902400
"Pulaski, Camden, Miller & Morgan Counties PUMA; Missouri",52092.0,27517.0,29,01400,29,01400,2901400
"Laclede, Polk, Benton, Dallas & Hickory Counties PUMA; Missouri",43435.0,26813.0,29,01300,29,01300,2901300
"Lincoln, Warren, Audrain, Pike & Montgomery Counties PUMA; Missouri",58060.0,34251.0,29,00400,29,00400,2900400
"Jefferson County (North) PUMA, Missouri",69438.0,38202.0,29,02001,29,02001,2902001
"Jefferson County (South) PUMA, Missouri",66298.0,36268.0,29,02002,29,02002,2902002
"St. Louis City (North) PUMA, Missouri",36328.0,29073.0,29,01901,29,01901,2901901
"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities PUMA; Minnesota",78763.0,42497.0,27,01403,27,01403,2701403
"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities PUMA; Minnesota",120297.0,65056.0,27,01402,27,01402,2701402
"Hennepin County--Bloomington & Richfield Cities PUMA, Minnesota",75244.0,42554.0,27,01410,27,01410,2701410
"Subsistence Alaska PUMA, Alaska",63906.0,33145.0,02,00400,02,00400,0200400
"Matanuska-Susitna & Kenai Peninsula Boroughs PUMA, Alaska",72891.0,39264.0,02,00200,02,00200,0200200
"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska PUMA; Alaska",78368.0,41173.0,02,00300,02,00300,0200300
"Anchorage Municipality (South) PUMA, Alaska",92324.0,47788.0,02,00102,02,00102,0200102
"Anchorage Municipality (North) PUMA, Alaska",74207.0,38228.0,02,00101,02,00101,0200101
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties PUMA; Oklahoma",43485.0,29662.0,40,01302,40,01302,4001302
"Northeast Oklahoma PUMA, Oklahoma",47026.0,29543.0,40,00100,40,00100,4000100
"Garfield, Kay & Noble Counties--Enid City PUMA; Oklahoma",52449.0,30085.0,40,01400,40,01400,4001400
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City PUMA; Oklahoma",40562.0,25145.0,40,01501,40,01501,4001501
"Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA; Oklahoma",50579.0,33278.0,40,00701,40,00701,4000701
"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA; Oklahoma",50380.0,32139.0,40,00602,40,00602,4000602
"Southwest Oklahoma PUMA, Oklahoma",50282.0,30089.0,40,00400,40,00400,4000400
"Panhandle & Northwest Oklahoma PUMA, Oklahoma",53736.0,31618.0,40,00500,40,00500,4000500
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City PUMA; Oklahoma",55368.0,31762.0,40,01102,40,01102,4001102
"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City PUMA; Oklahoma",47326.0,30575.0,40,00702,40,00702,4000702
"Cherokee, Sequoyah & Adair Counties PUMA; Oklahoma",41308.0,27006.0,40,00200,40,00200,4000200
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West) PUMA; Oklahoma",59362.0,36728.0,40,01204,40,01204,4001204
"Tulsa County (North)--Tulsa (North) & Owasso Cities PUMA, Oklahoma",46055.0,28862.0,40,01203,40,01203,4001203
"Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA, Oklahoma",44766.0,26664.0,40,01005,40,01005,4001005
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties PUMA; Oklahoma",51759.0,32158.0,40,01601,40,01601,4001601
"Cleveland County--Norman, Oklahoma City (South) & Moore Cities PUMA; Oklahoma",65412.0,33624.0,40,00900,40,00900,4000900
"Comanche County (Central)--Lawton City PUMA, Oklahoma",50609.0,27162.0,40,00601,40,00601,4000601
"Canadian County--Oklahoma City (West) PUMA, Oklahoma",73591.0,37225.0,40,00800,40,00800,4000800
"Grady, McClain & Pottawatomie (South) Counties PUMA; Oklahoma",65174.0,37164.0,40,01101,40,01101,4001101
"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties PUMA; Idaho",49924.0,26098.0,16,00100,16,00100,1600100
"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City PUMA; Idaho",63900.0,32685.0,16,00400,16,00400,1600400
"Central Idaho--Lewiston City & Nez Perce Reservation PUMA, Idaho",50412.0,29094.0,16,00300,16,00300,1600300
"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",57260.0,24637.0,16,01100,16,01100,1601100
"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",53113.0,30419.0,16,01000,16,01000,1601000
"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",53111.0,27043.0,16,01300,16,01300,1601300
"Twin Falls & Cassia Counties--Twin Falls City PUMA, Idaho",53111.0,29965.0,16,00900,16,00900,1600900
"Putnam & St. Johns (South) Counties PUMA, Florida",44220.0,28513.0,12,10700,12,10700,1210700
"Walton, Washington, Holmes & Bay Counties PUMA; Florida",55581.0,31456.0,12,00500,12,00500,1200500
"Duval County (Outer)--Jacksonville City (North & West) PUMA, Florida",65125.0,34602.0,12,03101,12,03101,1203101
"Duval County (East)--Jacksonville City (Beaches) PUMA, Florida",76575.0,40410.0,12,03104,12,03104,1203104
"Duval County (Northwest Central)--Jacksonville City (Northwest) PUMA, Florida",32483.0,25343.0,12,03102,12,03102,1203102
"Duval County (North Central)--Jacksonville City (Arlington) PUMA, Florida",47094.0,30642.0,12,03103,12,03103,1203103
"Duval County (Southeast)--Jacksonville City (Southeast) PUMA, Florida",66004.0,39447.0,12,03105,12,03105,1203105
"Bluegrass Area Development District (Northeast) PUMA, Kentucky",59842.0,34853.0,21,02300,21,02300,2102300
"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky",43234.0,28349.0,21,02700,21,02700,2102700
"Purchase Area Development District PUMA, Kentucky",46642.0,29833.0,21,00100,21,00100,2100100
"Cumberland Valley Area Development District (North) PUMA, Kentucky",37863.0,28856.0,21,00800,21,00800,2100800
"Northern Kentucky Area Development District (Southeast) PUMA, Kentucky",58345.0,36561.0,21,02600,21,02600,2102600
"Pennyrile Area Development District (North) PUMA, Kentucky",47107.0,31252.0,21,00200,21,00200,2100200
"South Central Montana--Bozeman City PUMA, Montana",66800.0,31973.0,30,00500,30,00500,3000500
"West Montana--Missoula City PUMA, Montana",54330.0,27222.0,30,00200,30,00200,3000200
"Southwest Montana--Butte-Silver Bow & Helena City PUMA, Montana",56092.0,31014.0,30,00300,30,00300,3000300
"East Montana (Outside Billings City) PUMA, Montana",59661.0,34209.0,30,00600,30,00600,3000600
"North Central Montana--Great Falls City PUMA, Montana",50918.0,30474.0,30,00400,30,00400,3000400
"Northwest Montana--Kalispell City PUMA, Montana",52384.0,30214.0,30,00100,30,00100,3000100
"Billings City PUMA, Montana",58838.0,33818.0,30,00700,30,00700,3000700
"Polk County (Central) PUMA, Florida",62392.0,35254.0,12,10503,12,10503,1210503
"Polk County (Northwest) PUMA, Florida",50259.0,30989.0,12,10501,12,10501,1210501
"Leon County (Central)--Tallahassee City (Central) PUMA, Florida",37789.0,21209.0,12,07301,12,07301,1207301
"Lake County (North) PUMA, Florida",53990.0,31041.0,12,06901,12,06901,1206901
"Apalachee Region (Outside Leon County) PUMA, Florida",46057.0,31134.0,12,06300,12,06300,1206300
"Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties PUMA; Florida",41899.0,27491.0,12,09300,12,09300,1209300
"Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties PUMA; Florida",41279.0,25671.0,12,02700,12,02700,1202700
"Leon County (Outer) PUMA, Florida",77484.0,40459.0,12,07300,12,07300,1207300
"Miami-Dade County (Northeast Central)--Miami City (North) PUMA, Florida",37876.0,28410.0,12,08611,12,08611,1208611
"Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA, Florida",45698.0,29017.0,12,08603,12,08603,1208603
"Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA, Florida",73286.0,33099.0,12,08623,12,08623,1208623
"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA; Florida",102356.0,50093.0,12,08616,12,08616,1208616
"Miami-Dade County (East)--Miami City (East) & Key Biscayne Village PUMA, Florida",82393.0,50753.0,12,08614,12,08614,1208614
"Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village PUMA, Florida",67228.0,40327.0,12,08612,12,08612,1208612
"Miami-Dade County (Northeast)--Aventura City & Surfside Town PUMA, Florida",59854.0,39720.0,12,08604,12,08604,1208604
"Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA, Florida",48187.0,27319.0,12,08602,12,08602,1208602
"Miami-Dade County (Northeast)--Hialeah City (North Central) PUMA, Florida",41717.0,25850.0,12,08607,12,08607,1208607
"Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA, Florida",35936.0,25160.0,12,08609,12,08609,1208609
"Miami-Dade County (Central)--Miami Springs City & Miami International Airport PUMA, Florida",40523.0,26296.0,12,08610,12,08610,1208610
"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA; Florida",36749.0,26280.0,12,08606,12,08606,1208606
"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA; Florida",67072.0,36705.0,12,08620,12,08620,1208620
"Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau PUMA; Florida",62817.0,30924.0,12,08608,12,08608,1208608
"Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA, Florida",69657.0,31759.0,12,08618,12,08618,1208618
"Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA, Florida",64933.0,33693.0,12,08619,12,08619,1208619
"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA; Florida",81520.0,38510.0,12,08621,12,08621,1208621
"District of Columbia (Central) PUMA, District of Columbia",113887.0,74155.0,11,00105,11,00105,1100105
"District of Columbia (East) PUMA, District of Columbia",41238.0,34748.0,11,00104,11,00104,1100104
"District of Columbia (Northeast) PUMA, District of Columbia",97415.0,62302.0,11,00103,11,00103,1100103
"District of Columbia (North) PUMA, District of Columbia",86017.0,52485.0,11,00102,11,00102,1100102
"St. Louis City (South) PUMA, Missouri",52071.0,37749.0,29,01902,29,01902,2901902
"Christian, Greene (Outside Springfield City) & Webster Counties PUMA; Missouri",61630.0,34352.0,29,02601,29,02601,2902601
"Greene County--Springfield City (North) PUMA, Missouri",35833.0,24785.0,29,02602,29,02602,2902602
"Greene County--Springfield City (South) PUMA, Missouri",55265.0,35152.0,29,02603,29,02603,2902603
"Jackson County--Kansas City (South) PUMA, Missouri",52776.0,34730.0,29,01005,29,01005,2901005
"Jackson County--Kansas City (Central) PUMA, Missouri",41827.0,31774.0,29,01001,29,01001,2901001
"Jackson County (South Central) PUMA, Missouri",91002.0,50066.0,29,01004,29,01004,2901004
"Jackson County (North Central) PUMA, Missouri",50813.0,32508.0,29,01002,29,01002,2901002
"Jackson County (East) PUMA, Missouri",71244.0,40448.0,29,01003,29,01003,2901003
"St. Charles County (Northeast) PUMA, Missouri",74317.0,39251.0,29,01703,29,01703,2901703
"St. Charles County (Northwest) PUMA, Missouri",91939.0,46293.0,29,01702,29,01702,2901702
"St. Charles County (South) PUMA, Missouri",100747.0,49172.0,29,01701,29,01701,2901701
"Franklin County PUMA, Missouri",60129.0,35522.0,29,01600,29,01600,2901600
"St. Louis County (Northeast) PUMA, Missouri",46653.0,28739.0,29,01801,29,01801,2901801
"St. Louis County (Inner Ring South) PUMA, Missouri",71537.0,41305.0,29,01807,29,01807,2901807
"South Region--Pearl River, Hancock, George & Stone Counties PUMA; Mississippi",51589.0,31599.0,28,01900,28,01900,2801900
"North Central Region PUMA, Mississippi",34554.0,26288.0,28,00700,28,00700,2800700
"York County (Central)--York City & Shiloh PUMA, Pennsylvania",58911.0,34469.0,42,03601,42,03601,4203601
"York County (North)--Weigelstown PUMA, Pennsylvania",73179.0,39747.0,42,03602,42,03602,4203602
"Westmoreland County (East) PUMA, Pennsylvania",57155.0,34865.0,42,02003,42,02003,4202003
"Westmoreland County (Southwest)--Greensburg City PUMA, Pennsylvania",61607.0,37435.0,42,02002,42,02002,4202002
"Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City PUMA, Pennsylvania",65804.0,39433.0,42,02001,42,02001,4202001
"Nash & Edgecombe Counties--Rocky Mount City PUMA, North Carolina",46482.0,29994.0,37,00900,37,00900,3700900
